episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
44,-4.930000000000001,0,3,64,0.8020760579717637,0.04750197138218937,64,wall_collision
45,14.160000000000007,2,5,47,0.798065677681905,0.05508654302560744,47,self_collision
46,-5.1,0,3,31,0.7940753492934954,0.04391469100054594,31,wall_collision
47,-4.43,0,3,34,0.7901049725470279,0.056602138697224504,34,wall_collision
48,-6.65,0,3,96,0.7861544476842928,0.04572271967723888,96,wall_collision
49,-5.3,0,3,31,0.7822236754458713,0.04890148737843359,31,wall_collision
50,-5.55,0,3,126,0.778312557068642,0.04974874227662526,126,wall_collision
51,-6.11,0,3,22,0.7744209942832988,0.031115518094421448,22,wall_collision
52,-4.0,0,3,41,0.7705488893118823,0.03305114301705233,41,wall_collision
53,-5.659999999999999,0,3,67,0.7666961448653229,0.04621476619747648,67,wall_collision
54,25.59,3,6,35,0.7628626641409962,0.037689162220340224,35,self_collision
55,4.590000000000014,1,4,93,0.7590483508202912,0.049391627246614105,93,wall_collision
56,6.070000000000006,1,4,65,0.7552531090661897,0.044168791950393756,65,wall_collision
57,-4.34,0,3,15,0.7514768435208588,0.030461266275960953,15,wall_collision
58,16.580000000000013,2,5,105,0.7477194593032545,0.04994562460286986,105,self_collision
59,-4.58,0,3,39,0.7439808620067382,0.073718446199424,39,wall_collision
60,16.890000000000004,2,5,84,0.7402609576967045,0.05472039243405951,84,self_collision
61,14.950000000000006,2,5,78,0.736559652908221,0.07010750525081769,78,wall_collision
62,16.420000000000005,2,5,61,0.7328768546436799,0.06488495869714705,61,wall_collision
63,15.820000000000007,2,5,101,0.7292124703704616,0.07470780116791773,101,wall_collision
64,-4.859999999999999,0,3,47,0.7255664080186093,0.08431631256330838,47,wall_collision
65,6.120000000000001,1,4,50,0.7219385759785162,0.06466167242731899,50,wall_collision
66,6.359999999999999,1,4,46,0.7183288830986236,0.08019138784552722,46,wall_collision
67,-4.88,0,3,29,0.7147372386831305,0.08732612667091448,29,wall_collision
68,6.020000000000001,1,4,80,0.7111635524897149,0.06933608595863916,80,wall_collision
69,5.850000000000005,1,4,47,0.7076077347272662,0.07575424110635798,47,wall_collision
70,-4.51,0,3,42,0.7040696960536299,0.06525100903984692,42,wall_collision
71,27.080000000000013,3,6,96,0.7005493475733617,0.0734445111763004,96,self_collision
72,-4.89,0,3,40,0.697046600835495,0.06919001588830724,40,wall_collision
73,5.180000000000003,1,4,24,0.6935613678313175,0.08884557105678444,24,wall_collision
74,5.470000000000006,1,4,45,0.6900935609921609,0.09772570440804379,45,wall_collision
75,5.230000000000002,1,4,49,0.6866430931872001,0.09381464776602022,49,wall_collision
76,26.000000000000007,3,6,144,0.6832098777212641,0.09280252701137215,144,self_collision
77,5.150000000000004,1,4,57,0.6797938283326578,0.09222727953538037,57,wall_collision
78,18.230000000000004,2,5,90,0.6763948591909945,0.0930940610046188,90,self_collision
79,16.800000000000004,2,5,63,0.6730128848950395,0.08869338886339277,63,self_collision
80,5.580000000000004,1,4,44,0.6696478204705644,0.1148565760390325,44,wall_collision
81,17.050000000000004,2,5,88,0.6662995813682115,0.09861538198310882,88,self_collision
82,35.53000000000003,4,7,42,0.6629680834613705,0.09688523411750793,42,self_collision
83,6.77000000000001,1,4,115,0.6596532430440636,0.1082739862896826,115,wall_collision
84,6.4,1,4,42,0.6563549768288433,0.11269533818232871,42,wall_collision
85,15.930000000000007,2,5,60,0.653073201944699,0.09562887534654389,60,wall_collision
86,15.490000000000009,2,5,64,0.6498078359349755,0.12478629527322482,64,self_collision
87,16.170000000000005,2,5,56,0.6465587967553006,0.09767106483091734,56,self_collision
88,5.510000000000019,1,4,121,0.6433260027715241,0.10794857531508878,121,wall_collision
89,5.510000000000012,1,4,161,0.6401093727576664,0.10706447836833063,161,wall_collision
90,-4.77,0,3,28,0.6369088258938781,0.09754490579611488,28,wall_collision
91,5.240000000000007,1,4,58,0.6337242817644086,0.1185762011285486,58,wall_collision
92,-4.84,0,3,25,0.6305556603555866,0.12268477942794562,25,wall_collision
93,15.740000000000002,2,5,29,0.6274028820538087,0.09119623016309121,29,wall_collision
94,16.800000000000008,2,5,83,0.6242658676435396,0.12249228086726494,83,wall_collision
95,6.000000000000007,1,4,62,0.6211445383053219,0.1098603039318996,62,wall_collision
96,37.64000000000011,4,7,121,0.6180388156137953,0.118224747636748,121,self_collision
97,15.920000000000005,2,5,51,0.6149486215357263,0.12118313375714362,51,self_collision
98,35.100000000000016,4,7,55,0.6118738784280476,0.13078450052575633,55,self_collision
99,15.610000000000007,2,5,52,0.6088145090359074,0.10180465727507208,52,self_collision
100,6.030000000000001,1,4,29,0.6057704364907278,0.12270491727595699,29,wall_collision
