episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
86,15.750000000000004,2,5,38,0.4213342221547681,0.15027886629104614,38,self_collision
87,47.62000000000007,5,8,104,0.41712087993322045,0.16272240585665435,104,self_collision
88,6.409999999999998,1,4,31,0.41294967113388825,0.1638745414543777,31,wall_collision
89,48.440000000000076,5,8,132,0.40882017442254937,0.160806016350927,132,self_collision
90,18.690000000000005,2,5,84,0.4047319726783239,0.16998367570340633,84,self_collision
91,15.940000000000001,2,5,29,0.40068465295154065,0.22096403341354995,29,wall_collision
92,6.0600000000000005,1,4,36,0.39667780642202527,0.15212091030035582,36,wall_collision
93,48.120000000000104,5,8,94,0.392711028357805,0.17286373542601915,94,wall_collision
94,6.860000000000001,1,4,56,0.38878391807422696,0.1953464818735873,56,wall_collision
95,27.72000000000002,3,6,92,0.3848960788934847,0.17775417625418174,92,self_collision
96,16.5,2,5,33,0.38104711810454983,0.16603325727875484,33,self_collision
97,16.310000000000002,2,5,62,0.37723664692350434,0.16697312819756446,62,self_collision
98,46.300000000000054,5,8,76,0.37346428045426927,0.19455974167335385,76,wall_collision
99,27.680000000000057,3,6,76,0.36972963764972655,0.16494710130102344,76,self_collision
100,-4.07,0,3,18,0.36603234127322926,0.12442318958023356,18,wall_collision
