episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
44,6.280000000000001,1,4,34,0.8020760579717637,0.12142941313932705,34,wall_collision
45,15.240000000000002,2,5,19,0.798065677681905,0.09621449133479282,19,self_collision
46,-5.209999999999999,0,3,72,0.7940753492934954,0.10934536039712839,72,wall_collision
47,-5.1499999999999995,0,3,126,0.7901049725470279,0.12362004098083292,126,wall_collision
48,-5.95,0,3,26,0.7861544476842928,0.09380115582965888,26,wall_collision
49,16.070000000000004,2,5,66,0.7822236754458713,0.1373091247214964,66,self_collision
50,-4.41,0,3,32,0.778312557068642,0.10626591194886714,32,wall_collision
51,-4.34,0,3,75,0.7744209942832988,0.1386919148080051,75,wall_collision
52,-4.12,0,3,53,0.7705488893118823,0.13648969976161168,53,wall_collision
53,5.77,1,4,15,0.7666961448653229,0.10713555005689462,15,wall_collision
54,-5.09,0,3,20,0.7628626641409962,0.1035371714271605,20,wall_collision
55,16.270000000000017,2,5,126,0.7590483508202912,0.12012509426419875,126,self_collision
56,5.040000000000006,1,4,58,0.7552531090661897,0.1353353649329651,58,wall_collision
57,6.430000000000005,1,4,109,0.7514768435208588,0.11706802581753069,109,wall_collision
58,3.43000000000003,1,4,149,0.7477194593032545,0.11988259371738856,149,wall_collision
59,5.290000000000003,1,4,23,0.7439808620067382,0.11467007296564787,23,wall_collision
60,5.840000000000012,1,4,98,0.7402609576967045,0.10828668065369129,98,wall_collision
61,-5.52,0,3,73,0.736559652908221,0.12724540203375972,73,wall_collision
62,16.8,2,5,63,0.7328768546436799,0.1337828114961407,63,self_collision
63,24.840000000000014,3,6,220,0.7292124703704616,0.13285253198013047,220,wall_collision
64,16.900000000000006,2,5,93,0.7255664080186093,0.15165635501785624,93,wall_collision
65,-4.15,0,3,26,0.7219385759785162,0.13384028499086315,26,wall_collision
66,-4.21,0,3,32,0.7183288830986236,0.1232304748846218,32,wall_collision
67,16.280000000000012,2,5,95,0.7147372386831305,0.13550219410834344,95,wall_collision
68,6.590000000000003,1,4,73,0.7111635524897149,0.1506213526917647,73,wall_collision
69,5.410000000000002,1,4,111,0.7076077347272662,0.14261107022563616,111,wall_collision
70,5.010000000000005,1,4,71,0.7040696960536299,0.14461150423059582,71,wall_collision
71,6.220000000000001,1,4,60,0.7005493475733617,0.15239137609799702,60,wall_collision
72,27.960000000000036,3,6,128,0.697046600835495,0.15368240750103723,128,self_collision
73,5.290000000000003,1,4,23,0.6935613678313175,0.16556728056267553,23,wall_collision
74,16.00000000000001,2,5,83,0.6900935609921609,0.17026720412569232,83,self_collision
75,16.000000000000007,2,5,123,0.6866430931872001,0.1823280762229872,123,self_collision
76,16.120000000000005,2,5,51,0.6832098777212641,0.1614035775008447,51,wall_collision
77,6.2500000000000036,1,4,47,0.6797938283326578,0.14905318867494452,47,wall_collision
78,16.5,2,5,53,0.6763948591909945,0.16090769575522193,53,self_collision
79,26.92000000000003,3,6,112,0.6730128848950395,0.1643135826203174,112,self_collision
80,16.400000000000006,2,5,83,0.6696478204705644,0.19789947806128177,83,self_collision
81,-3.9899999999999998,0,3,30,0.6662995813682115,0.13119186429927746,30,wall_collision
82,15.290000000000003,2,5,64,0.6629680834613705,0.15727402175252791,64,self_collision
83,5.32,1,4,50,0.6596532430440636,0.14659053158015012,50,wall_collision
84,5.500000000000005,1,4,92,0.6563549768288433,0.16490223236462992,92,wall_collision
85,-5.01,0,3,32,0.653073201944699,0.18064715154469013,32,wall_collision
86,15.55,2,5,38,0.6498078359349755,0.15187324812684797,38,self_collision
87,47.40000000000009,5,8,126,0.6465587967553006,0.16243868271657635,126,self_collision
88,5.710000000000001,1,4,21,0.6433260027715241,0.15547892965731167,21,wall_collision
89,6.49,1,4,43,0.6401093727576664,0.19585582325884768,43,wall_collision
90,-4.26,0,3,27,0.6369088258938781,0.1398201452361213,27,wall_collision
91,28.210000000000065,3,6,113,0.6337242817644086,0.18766807075754732,113,self_collision
92,5.640000000000011,1,4,78,0.6305556603555866,0.15893722077210745,78,wall_collision
93,26.40000000000001,3,6,84,0.6274028820538087,0.16899462599706436,84,self_collision
94,5.380000000000001,1,4,84,0.6242658676435396,0.16612964623518997,84,wall_collision
95,16.980000000000004,2,5,85,0.6211445383053219,0.16615334063330117,85,wall_collision
96,26.110000000000003,3,6,103,0.6180388156137953,0.1785302567069681,103,self_collision
97,26.650000000000002,3,6,49,0.6149486215357263,0.15195332807773837,49,self_collision
98,25.940000000000015,3,6,110,0.6118738784280476,0.18342890933325345,110,self_collision
99,15.820000000000004,2,5,41,0.6088145090359074,0.153669761857245,41,self_collision
100,-5.31,0,3,42,0.6057704364907278,0.17478535501729875,42,wall_collision
