episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
43,4.120000000000006,1,4,70,0.8061065909263957,0.020116744918050246,70,wall_collision
44,-4.42,0,3,43,0.8020760579717637,0.045740264290564714,43,wall_collision
45,14.290000000000006,2,5,114,0.798065677681905,0.033603320278129296,114,self_collision
46,-4.6499999999999995,0,3,16,0.7940753492934954,0.04977931306348182,16,wall_collision
47,15.800000000000018,2,5,163,0.7901049725470279,0.02763461877029115,163,self_collision
48,15.45000000000002,2,5,188,0.7861544476842928,0.04875851958678005,188,self_collision
49,-5.239999999999999,0,3,45,0.7822236754458713,0.0319568592744569,45,wall_collision
50,6.350000000000012,1,4,97,0.778312557068642,0.032255271961552465,97,wall_collision
51,6.18,1,4,44,0.7744209942832988,0.02991629724618344,44,wall_collision
52,-4.35,0,3,46,0.7705488893118823,0.031703047559384016,46,wall_collision
53,-5.619999999999999,0,3,123,0.7666961448653229,0.04176314340476552,123,wall_collision
54,14.560000000000013,2,5,67,0.7628626641409962,0.03067157259245695,67,wall_collision
55,15.620000000000026,2,5,201,0.7590483508202912,0.03889954264191169,201,wall_collision
56,-6.27,0,3,98,0.7552531090661897,0.041763227453160724,98,wall_collision
57,-3.83,0,3,34,0.7514768435208588,0.041935894641723925,34,wall_collision
58,4.3000000000000025,1,4,152,0.7477194593032545,0.048280493072908076,152,wall_collision
59,17.230000000000008,2,5,130,0.7439808620067382,0.04401185902444502,130,self_collision
60,5.5100000000000104,1,4,81,0.7402609576967045,0.047173922332463626,81,wall_collision
61,-5.869999999999999,0,3,58,0.736559652908221,0.04474263230804354,58,wall_collision
62,15.910000000000014,2,5,162,0.7328768546436799,0.046086434731231196,162,self_collision
63,-6.870000000000001,0,3,38,0.7292124703704616,0.04048293116686277,38,wall_collision
64,-4.22,0,3,23,0.7255664080186093,0.06959523481276372,23,wall_collision
65,-4.029999999999999,0,3,54,0.7219385759785162,0.03457030664085997,54,wall_collision
66,-3.7699999999999996,0,3,28,0.7183288830986236,0.06354913747054525,28,wall_collision
67,5.1500000000000075,1,4,77,0.7147372386831305,0.05294990359258221,77,wall_collision
68,5.98,1,4,24,0.7111635524897149,0.06281188406865112,24,wall_collision
69,5.460000000000001,1,4,56,0.7076077347272662,0.04848116494499014,56,wall_collision
70,6.110000000000001,1,4,81,0.7040696960536299,0.05201657307420478,81,wall_collision
71,5.170000000000005,1,4,35,0.7005493475733617,0.05647121786938182,35,wall_collision
72,-4.25,0,3,36,0.697046600835495,0.058342886416034564,36,wall_collision
73,4.500000000000021,1,4,132,0.6935613678313175,0.05870057580018924,132,wall_collision
74,15.460000000000004,2,5,37,0.6900935609921609,0.030480353388230543,37,self_collision
75,17.67000000000001,2,5,106,0.6866430931872001,0.07336190434827311,106,self_collision
76,5.0400000000000045,1,4,38,0.6832098777212641,0.06386136486023468,38,wall_collision
77,16.010000000000005,2,5,72,0.6797938283326578,0.05684293174999766,72,wall_collision
78,15.279999999999998,2,5,155,0.6763948591909945,0.06404778494409495,155,self_collision
79,16.28,2,5,75,0.6730128848950395,0.06995287526554117,75,self_collision
80,15.530000000000015,2,5,120,0.6696478204705644,0.06228116994607262,120,self_collision
81,-4.04,0,3,25,0.6662995813682115,0.08259628273546696,25,wall_collision
82,45.50000000000003,5,8,96,0.6629680834613705,0.07479983135757114,96,self_collision
83,17.35,2,5,78,0.6596532430440636,0.060669626998834505,78,wall_collision
84,-4.2,0,3,21,0.6563549768288433,0.08467106483433218,21,wall_collision
85,-5.67,0,3,38,0.653073201944699,0.060940866156383174,38,wall_collision
86,15.36000000000001,2,5,67,0.6498078359349755,0.07614583498450803,67,wall_collision
87,16.500000000000004,2,5,53,0.6465587967553006,0.08001458177448444,53,self_collision
88,16.42000000000001,2,5,101,0.6433260027715241,0.08022608182688087,101,self_collision
89,6.060000000000009,1,4,96,0.6401093727576664,0.07644002963813061,96,wall_collision
90,17.890000000000004,2,5,144,0.6369088258938781,0.07337390434420538,144,self_collision
91,16.19,2,5,74,0.6337242817644086,0.07165175672570193,74,self_collision
92,15.81000000000001,2,5,92,0.6305556603555866,0.09302551078397538,92,wall_collision
93,15.770000000000021,2,5,136,0.6274028820538087,0.08563761091928053,136,self_collision
94,5.860000000000001,1,4,36,0.6242658676435396,0.0778210721974675,36,wall_collision
95,16.32000000000001,2,5,91,0.6211445383053219,0.08865071504868076,91,wall_collision
96,37.63000000000005,4,7,92,0.6180388156137953,0.09789896697443708,92,self_collision
97,15.880000000000003,2,5,35,0.6149486215357263,0.10906619970420642,35,self_collision
98,25.590000000000007,3,6,55,0.6118738784280476,0.11392880787395618,55,self_collision
99,15.710000000000008,2,5,62,0.6088145090359074,0.0976753388531506,62,self_collision
100,15.990000000000002,2,5,34,0.6057704364907278,0.07629048386040856,34,wall_collision
