episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
41,-6.2,0,3,81,0.884100203995605,0.028524396493369828,81,wall_collision
42,-5.359999999999999,0,3,97,0.8814479033836181,0.03030491098233489,97,wall_collision
43,-6.06,0,3,27,0.8788035596734672,0.0173309385491949,27,wall_collision
44,-5.3,0,3,91,0.8761671489944468,0.011464642943522719,91,wall_collision
45,15.04000000000001,2,5,79,0.8735386475474635,0.02082583316693177,79,self_collision
46,-6.720000000000001,0,3,33,0.8709180316048211,0.03135322509192382,33,wall_collision
47,-4.999999999999999,0,3,41,0.8683052775100066,0.015169056474583269,41,wall_collision
48,-5.05,0,3,36,0.8657003616774767,0.03166921689181537,36,wall_collision
49,14.580000000000013,2,5,145,0.8631032605924442,0.02513236223483169,145,wall_collision
50,-5.05,0,3,36,0.860513950810667,0.03564330781551285,36,wall_collision
51,-4.579999999999999,0,3,79,0.857932408958235,0.0217706702654751,79,wall_collision
52,-6.22,0,3,83,0.8553586117313603,0.02512420649101666,83,wall_collision
53,2.200000000000016,1,4,182,0.8527925358961662,0.026669389912717882,182,wall_collision
54,-5.319999999999999,0,3,73,0.8502341582884777,0.02916217249481658,73,wall_collision
55,4.38000000000001,1,4,104,0.8476834558136123,0.03745505054114172,104,wall_collision
56,14.590000000000025,2,5,214,0.8451404054461714,0.02966702764197775,214,wall_collision
57,-5.409999999999999,0,3,112,0.8426049842298329,0.032810603324053646,112,wall_collision
58,5.080000000000004,1,4,34,0.8400771692771434,0.036396423731382715,34,wall_collision
59,6.5900000000000105,1,4,153,0.837556937769312,0.04251586845079194,153,wall_collision
60,4.8400000000000105,1,4,178,0.835044266956004,0.04083249828806984,178,wall_collision
61,-4.699999999999999,0,3,31,0.8325391341551359,0.025671572416960713,31,wall_collision
62,-4.74,0,3,35,0.8300415167526705,0.06527243897185794,35,wall_collision
63,3.720000000000006,1,4,130,0.8275513922024125,0.047602502904527895,130,wall_collision
64,-4.42,0,3,23,0.8250687380258053,0.04433804058024417,23,wall_collision
65,-5.84,0,3,25,0.8225935318117279,0.05440252040978521,25,wall_collision
66,-5.049999999999999,0,3,56,0.8201257512162927,0.04978438658041081,56,wall_collision
67,3.9900000000000198,1,4,93,0.8176653739626438,0.04115659308116583,93,wall_collision
68,-5.83,0,3,34,0.8152123778407558,0.05756643125513459,34,wall_collision
69,-6.69,0,3,60,0.8127667407072335,0.03850271440654372,60,wall_collision
70,-4.609999999999999,0,3,52,0.8103284404851119,0.02400076239651893,52,wall_collision
71,4.100000000000012,1,4,252,0.8078974551636565,0.0376419823536823,252,wall_collision
72,3.0700000000000056,1,4,305,0.8054737627981655,0.03863277406714185,305,wall_collision
73,15.190000000000008,2,5,154,0.803057341509771,0.05064409717996061,154,wall_collision
74,5.050000000000004,1,4,27,0.8006481694852418,0.03240616285431854,27,wall_collision
75,5.050000000000006,1,4,47,0.798246224976786,0.05332500746156624,47,wall_collision
76,14.910000000000036,2,5,202,0.7958514863018556,0.0541970197890544,202,self_collision
77,5.430000000000019,1,4,149,0.79346393184295,0.05522512827590483,149,wall_collision
78,5.650000000000002,1,4,27,0.7910835400474212,0.07891347523157795,27,wall_collision
79,-5.67,0,3,38,0.7887102894272789,0.07695625490190364,38,wall_collision
80,15.840000000000003,2,5,39,0.7863441585589971,0.06885735855067675,39,self_collision
