episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
45,9.810000000000002,2,5,22,0.798065677681905,0.06072625547478145,22,self_collision
46,-0.15999999999999304,1,4,58,0.7940753492934954,0.04953861505832877,58,wall_collision
47,-9.73,0,3,44,0.7901049725470279,0.034904216504153075,44,wall_collision
48,-10.01,0,3,32,0.7861544476842928,0.04199556156891049,32,wall_collision
49,-11.09,0,3,20,0.7822236754458713,0.04481131997599732,20,wall_collision
50,1.8200000000000056,1,4,80,0.778312557068642,0.03770943519484717,80,wall_collision
51,0.240000000000002,1,4,138,0.7744209942832988,0.054399686048070536,138,wall_collision
52,-9.06,0,3,47,0.7705488893118823,0.05223833533385372,47,wall_collision
53,-9.67,0,3,18,0.7666961448653229,0.050638639284039125,18,wall_collision
54,19.25000000000002,3,6,109,0.7628626641409962,0.053924721661408284,109,wall_collision
55,11.080000000000013,2,5,95,0.7590483508202912,0.052007443620823324,95,self_collision
56,-10.29,0,3,20,0.7552531090661897,0.0745308052864857,20,wall_collision
57,1.0899999999999999,1,4,43,0.7514768435208588,0.04799433069866757,43,wall_collision
58,0.33000000000000895,1,4,59,0.7477194593032545,0.047475143442309256,59,wall_collision
59,1.3600000000000136,1,4,106,0.7439808620067382,0.062429518481707726,106,wall_collision
60,11.880000000000006,2,5,75,0.7402609576967045,0.051889340402558444,75,wall_collision
61,-10.34,0,3,75,0.736559652908221,0.07463644250606496,75,wall_collision
62,-0.7999999999999847,1,4,142,0.7328768546436799,0.06340131873648587,142,wall_collision
63,10.460000000000015,2,5,97,0.7292124703704616,0.055527023200579374,97,self_collision
64,-9.93,0,3,64,0.7255664080186093,0.07025227614940377,64,wall_collision
65,-9.45,0,3,16,0.7219385759785162,0.02232056574575836,16,wall_collision
66,1.3500000000000032,1,4,77,0.7183288830986236,0.07174450234516053,77,wall_collision
67,31.480000000000047,4,7,237,0.7147372386831305,0.07706407333610242,237,self_collision
68,-9.24,0,3,25,0.7111635524897149,0.08478857095353305,25,wall_collision
69,0.7300000000000004,1,4,19,0.7076077347272662,0.047685849063686635,19,wall_collision
70,1.0300000000000011,1,4,29,0.7040696960536299,0.09514860769508984,29,wall_collision
71,11.5,2,5,33,0.7005493475733617,0.07679493682966991,33,self_collision
72,10.900000000000016,2,5,153,0.697046600835495,0.08177710229415276,153,self_collision
73,-10.719999999999999,0,3,33,0.6935613678313175,0.11858141276223416,33,wall_collision
74,10.790000000000003,2,5,74,0.6900935609921609,0.09196717820186923,74,self_collision
75,22.25000000000003,3,6,169,0.6866430931872001,0.08517268496378154,169,self_collision
76,22.100000000000016,3,6,94,0.6832098777212641,0.08211327484372924,94,self_collision
77,11.149999999999999,2,5,58,0.6797938283326578,0.09242446614622042,58,wall_collision
78,0.5700000000000092,1,4,95,0.6763948591909945,0.08051364751483657,95,wall_collision
79,-0.5099999999999927,1,4,83,0.6730128848950395,0.0909550520058452,83,wall_collision
80,-9.43,0,3,14,0.6696478204705644,0.14050423861148634,14,wall_collision
81,-9.36,0,3,57,0.6662995813682115,0.09509094357245455,57,wall_collision
82,-9.94,0,3,55,0.6629680834613705,0.08312418798662045,55,wall_collision
83,-9.34,0,3,15,0.6596532430440636,0.08867573894870778,15,wall_collision
84,-9.28,0,3,29,0.6563549768288433,0.104946635109533,29,wall_collision
85,10.27000000000001,2,5,86,0.653073201944699,0.0898261331942279,86,self_collision
86,0.7900000000000027,1,4,33,0.6498078359349755,0.13417260242964735,33,wall_collision
87,9.960000000000012,2,5,87,0.6465587967553006,0.0978299559297404,87,self_collision
88,0.8900000000000006,1,4,43,0.6433260027715241,0.08417917827014314,43,wall_collision
89,10.95000000000001,2,5,138,0.6401093727576664,0.0946203185012564,138,wall_collision
90,-8.89,0,3,20,0.6369088258938781,0.08805295355850831,20,wall_collision
91,10.650000000000006,2,5,68,0.6337242817644086,0.10492354911505519,68,wall_collision
92,10.850000000000005,2,5,48,0.6305556603555866,0.07434958778321743,48,wall_collision
93,9.40000000000001,2,5,103,0.6274028820538087,0.11574985791852209,103,wall_collision
94,0.9600000000000009,1,4,26,0.6242658676435396,0.07437522199828751,26,wall_collision
95,0.9400000000000013,1,4,28,0.6211445383053219,0.09600712155224755,28,wall_collision
96,11.310000000000006,2,5,82,0.6180388156137953,0.102930733678499,82,self_collision
97,11.060000000000002,2,5,57,0.6149486215357263,0.08541053851347483,57,self_collision
98,9.940000000000005,2,5,29,0.6118738784280476,0.14197167012326675,29,self_collision
99,10.290000000000006,2,5,64,0.6088145090359074,0.09276945616511512,64,self_collision
100,10.950000000000003,2,5,58,0.6057704364907278,0.11949292718882448,58,self_collision
