episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
46,4.840000000000007,1,4,58,0.7940753492934954,0.07513128747212186,58,wall_collision
47,-9.73,0,3,44,0.7901049725470279,0.05265989832233489,44,wall_collision
48,-10.01,0,3,32,0.7861544476842928,0.06396821781891049,32,wall_collision
49,-11.09,0,3,20,0.7822236754458713,0.06824881997599733,20,wall_collision
50,6.820000000000007,1,4,80,0.778312557068642,0.05724068519484717,80,wall_collision
51,5.240000000000002,1,4,138,0.7744209942832988,0.08327196865676618,138,wall_collision
52,-9.06,0,3,47,0.7705488893118823,0.07883408001470478,47,wall_collision
53,-9.67,0,3,18,0.7666961448653229,0.0766803059507058,18,wall_collision
54,34.25000000000002,3,6,109,0.7628626641409962,0.08187770331278443,109,wall_collision
55,21.080000000000013,2,5,95,0.7590483508202912,0.07832323309450753,95,self_collision
56,-10.29,0,3,20,0.7552531090661897,0.1135933052864857,20,wall_collision
57,6.09,1,4,43,0.7514768435208588,0.0716135167451792,43,wall_collision
58,5.330000000000009,1,4,59,0.7477194593032545,0.07130988920502113,59,wall_collision
59,6.360000000000014,1,4,106,0.7439808620067382,0.0941217354628398,106,wall_collision
60,21.880000000000017,2,5,75,0.7402609576967045,0.07793100706922511,75,wall_collision
61,-10.34,0,3,75,0.736559652908221,0.11317810837800305,75,wall_collision
62,4.200000000000015,1,4,142,0.7328768546436799,0.09586170606042954,142,wall_collision
63,20.460000000000015,2,5,97,0.7292124703704616,0.0837164561902701,97,self_collision
64,-9.93,0,3,64,0.7255664080186093,0.10687336989940377,64,wall_collision
65,-9.45,0,3,16,0.7219385759785162,0.03208619074575836,16,wall_collision
66,6.350000000000005,1,4,77,0.7183288830986236,0.10928508676074494,77,wall_collision
67,51.48000000000019,4,7,237,0.7147372386831305,0.1162913942627043,237,self_collision
68,-9.24,0,3,25,0.7111635524897149,0.12853857095353305,25,wall_collision
69,5.73,1,4,19,0.7076077347272662,0.07235690326380886,19,wall_collision
70,6.030000000000001,1,4,29,0.7040696960536299,0.14633395252267606,29,wall_collision
71,21.5,2,5,33,0.7005493475733617,0.11704114895088202,33,self_collision
72,20.900000000000016,2,5,153,0.697046600835495,0.12415863799838216,153,self_collision
73,-10.719999999999999,0,3,33,0.6935613678313175,0.18250186459838666,33,wall_collision
74,20.790000000000003,2,5,74,0.6900935609921609,0.1415871084192642,74,self_collision
75,37.25000000000004,3,6,169,0.6866430931872001,0.13093821645008963,169,self_collision
76,37.10000000000004,3,6,94,0.6832098777212641,0.12450024292883562,94,self_collision
77,21.150000000000002,2,5,58,0.6797938283326578,0.1422628278298111,58,wall_collision
78,5.570000000000009,1,4,95,0.6763948591909945,0.12245443714537511,95,wall_collision
79,4.490000000000007,1,4,83,0.6730128848950395,0.13895957007813436,83,wall_collision
80,-9.43,0,3,14,0.6696478204705644,0.21862923861148634,14,wall_collision
81,-9.36,0,3,57,0.6662995813682115,0.14580366260927627,57,wall_collision
