episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
44,-6.1,0,3,51,0.8020760579717637,0.028249241105810393,51,wall_collision
45,14.960000000000008,2,5,77,0.798065677681905,0.05499844080859239,77,self_collision
46,16.110000000000028,2,5,222,0.7940753492934954,0.049707139023634196,222,wall_collision
47,-4.95,0,3,106,0.7901049725470279,0.04984482969618666,106,wall_collision
48,17.140000000000008,2,5,89,0.7861544476842928,0.05031423370374806,89,self_collision
49,16.390000000000008,2,5,94,0.7822236754458713,0.04016880586896924,94,self_collision
50,-5.289999999999999,0,3,60,0.778312557068642,0.057038696361996696,60,wall_collision
51,-4.839999999999999,0,3,65,0.7744209942832988,0.0483384918448372,65,wall_collision
52,-4.13,0,3,24,0.7705488893118823,0.025585326504369732,24,wall_collision
53,-6.069999999999999,0,3,58,0.7666961448653229,0.0437372002062179,58,wall_collision
54,13.71000000000004,2,5,202,0.7628626641409962,0.04386643481387245,202,self_collision
55,-4.93,0,3,24,0.7590483508202912,0.04419487942019865,24,wall_collision
56,5.340000000000018,1,4,108,0.7552531090661897,0.048575669435430666,108,wall_collision
57,-4.75,0,3,66,0.7514768435208588,0.039192311431344766,66,wall_collision
58,16.720000000000006,2,5,71,0.7477194593032545,0.046083879115184585,71,self_collision
59,-5.739999999999999,0,3,115,0.7439808620067382,0.040878100780790426,115,wall_collision
60,16.480000000000004,2,5,115,0.7402609576967045,0.04523189815176327,115,self_collision
61,15.860000000000007,2,5,77,0.736559652908221,0.05447398291903778,77,wall_collision
62,4.570000000000004,1,4,135,0.7328768546436799,0.05492050257658034,135,wall_collision
63,5.250000000000005,1,4,87,0.7292124703704616,0.07010802336307456,87,wall_collision
64,5.540000000000001,1,4,48,0.7255664080186093,0.07690074668547216,48,wall_collision
65,-4.65,0,3,96,0.7219385759785162,0.04601275282402639,96,wall_collision
66,-4.08,0,3,29,0.7183288830986236,0.02714105378153959,29,wall_collision
67,16.27000000000001,2,5,86,0.7147372386831305,0.054059290536950064,86,self_collision
68,-4.92,0,3,33,0.7111635524897149,0.03731894847993372,33,wall_collision
69,5.9,1,4,52,0.7076077347272662,0.05494516279969293,52,wall_collision
70,17.53000000000001,2,5,100,0.7040696960536299,0.06590510374982841,100,self_collision
71,15.780000000000008,2,5,65,0.7005493475733617,0.06651920491220573,65,self_collision
72,5.650000000000002,1,4,47,0.697046600835495,0.048800528219138134,47,wall_collision
73,5.280000000000012,1,4,94,0.6935613678313175,0.04861994045650329,94,wall_collision
74,15.66,2,5,37,0.6900935609921609,0.037572759747933095,37,self_collision
75,17.58000000000001,2,5,105,0.6866430931872001,0.076172028424307,105,self_collision
76,25.660000000000036,3,6,218,0.6832098777212641,0.07010411619851707,218,wall_collision
77,6.060000000000009,1,4,76,0.6797938283326578,0.06263177530184437,76,wall_collision
78,6.1700000000000035,1,4,55,0.6763948591909945,0.06477966787378218,55,wall_collision
79,16.070000000000004,2,5,106,0.6730128848950395,0.0589844995032214,106,self_collision
80,-4.54,0,3,35,0.6696478204705644,0.05541130593545469,35,wall_collision
