episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
44,-5.419999999999999,0,3,123,0.8020760579717637,0.046933550990046556,123,wall_collision
45,-6.11,0,3,22,0.798065677681905,0.04616573785791512,22,wall_collision
46,-5.119999999999999,0,3,73,0.7940753492934954,0.06312835584586002,73,wall_collision
47,-5.7299999999999995,0,3,44,0.7901049725470279,0.03131382178716277,44,wall_collision
48,4.400000000000013,1,4,102,0.7861544476842928,0.05076490594621967,102,wall_collision
49,15.520000000000003,2,5,91,0.7822236754458713,0.03601208314105132,91,self_collision
50,-4.41,0,3,32,0.778312557068642,0.05960029281959578,32,wall_collision
51,-4.6899999999999995,0,3,60,0.7744209942832988,0.03779591953692337,60,wall_collision
52,-4.6,0,3,41,0.7705488893118823,0.055597754005092856,41,wall_collision
53,5.500000000000002,1,4,42,0.7666961448653229,0.023330911253911575,42,wall_collision
54,-5.09,0,3,20,0.7628626641409962,0.03792896997765638,20,wall_collision
55,-4.66,0,3,27,0.7590483508202912,0.055416673529651704,27,wall_collision
56,5.150000000000009,1,4,97,0.7552531090661897,0.04543818742368063,97,wall_collision
57,5.400000000000002,1,4,102,0.7514768435208588,0.041114672139063294,102,wall_collision
58,16.660000000000004,2,5,57,0.7477194593032545,0.04850325841260584,57,self_collision
59,-6.19,0,3,50,0.7439808620067382,0.05707020617788658,50,wall_collision
60,4.960000000000004,1,4,26,0.7402609576967045,0.05756092627192489,26,wall_collision
61,5.060000000000006,1,4,76,0.736559652908221,0.051973476751682984,76,wall_collision
62,5.750000000000002,1,4,57,0.7328768546436799,0.04358686459569359,57,wall_collision
63,16.44,2,5,39,0.7292124703704616,0.04702008004861478,39,wall_collision
64,-5.25,0,3,56,0.7255664080186093,0.05380240547778418,56,wall_collision
65,6.199999999999999,1,4,102,0.7219385759785162,0.06438509577784833,102,wall_collision
66,-3.8899999999999997,0,3,60,0.7183288830986236,0.05909848280134611,60,wall_collision
67,27.160000000000018,3,6,168,0.7147372386831305,0.0688445903946385,168,self_collision
68,4.960000000000003,1,4,66,0.7111635524897149,0.05873375383530264,66,wall_collision
69,15.75,2,5,58,0.7076077347272662,0.061396145185552024,58,wall_collision
70,16.580000000000005,2,5,65,0.7040696960536299,0.06271905385745832,65,wall_collision
71,6.120000000000001,1,4,30,0.7005493475733617,0.09425288632822533,30,wall_collision
72,-4.909999999999999,0,3,42,0.697046600835495,0.053677453531972355,42,wall_collision
73,3.8700000000000117,1,4,85,0.6935613678313175,0.09892903398722411,85,wall_collision
74,15.370000000000001,2,5,76,0.6900935609921609,0.08225505669160109,76,self_collision
75,16.53000000000001,2,5,80,0.6866430931872001,0.08268055041262415,80,self_collision
76,25.760000000000012,3,6,148,0.6832098777212641,0.1057531060949849,148,self_collision
77,6.270000000000001,1,4,45,0.6797938283326578,0.062253814107841914,45,wall_collision
78,4.760000000000005,1,4,66,0.6763948591909945,0.08758591842894076,66,wall_collision
79,5.130000000000013,1,4,79,0.6730128848950395,0.08040649186866948,79,wall_collision
80,15.57,2,5,46,0.6696478204705644,0.08300872563647674,46,wall_collision
