episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
46,-11.38,0,3,79,0.7940753492934954,0.04241379158264851,79,wall_collision
47,-0.14000000000000412,1,4,86,0.7901049725470279,0.03552066418071559,86,wall_collision
48,-10.16,0,3,22,0.7861544476842928,0.069935672768307,22,wall_collision
49,-2.3800000000000336,1,4,245,0.7822236754458713,0.046473785750662945,245,wall_collision
50,-9.86,0,3,27,0.778312557068642,0.0531099217047018,27,wall_collision
51,-9.8,0,3,41,0.7744209942832988,0.06228397199997633,41,wall_collision
52,-9.56,0,3,32,0.7705488893118823,0.040632134023326216,32,wall_collision
53,8.870000000000005,2,5,141,0.7666961448653229,0.042554796796377935,141,wall_collision
54,-10.14,0,3,20,0.7628626641409962,0.07124239555560052,20,wall_collision
55,0.11999999999997968,1,4,50,0.7590483508202912,0.05550479073543101,50,wall_collision
56,0.039999999999970726,1,4,68,0.7552531090661897,0.04893218242111342,68,wall_collision
57,-0.040000000000000924,1,4,71,0.7514768435208588,0.06608997656911297,71,wall_collision
58,-1.0200000000000191,1,4,114,0.7477194593032545,0.04470010447977601,114,wall_collision
59,-1.0800000000000392,1,4,155,0.7439808620067382,0.06822372288593362,155,wall_collision
60,10.439999999999976,2,5,64,0.7402609576967045,0.025828925739915576,64,self_collision
61,-10.3,0,3,46,0.736559652908221,0.04308942132933146,46,wall_collision
62,-10.38,0,3,29,0.7328768546436799,0.05743215318994019,29,wall_collision
63,-10.92,0,3,48,0.7292124703704616,0.05052369613743698,48,wall_collision
64,0.1999999999999975,1,4,42,0.7255664080186093,0.03905084871110462,42,wall_collision
65,-10.760000000000002,0,3,112,0.7219385759785162,0.05998238705485294,112,wall_collision
66,-9.86,0,3,27,0.7183288830986236,0.07321345425831775,27,wall_collision
67,19.53999999999999,3,6,200,0.7147372386831305,0.0693357927002944,200,self_collision
68,10.179999999999971,2,5,100,0.7111635524897149,0.0697722855093889,100,wall_collision
69,0.019999999999971152,1,4,65,0.7076077347272662,0.07647641315124928,65,wall_collision
70,-10.36,0,3,67,0.7040696960536299,0.09070884862414269,67,wall_collision
71,-0.22000000000002728,1,4,94,0.7005493475733617,0.07959486368270789,94,wall_collision
72,-0.04000000000001691,1,4,66,0.697046600835495,0.0766961456375253,66,wall_collision
73,9.099999999999966,2,5,193,0.6935613678313175,0.071805949369928,193,self_collision
74,-9.959999999999999,0,3,22,0.6900935609921609,0.11355388740246947,22,wall_collision
75,9.759999999999884,2,5,207,0.6866430931872001,0.07501889565050746,207,self_collision
76,20.299999999999976,3,6,74,0.6832098777212641,0.08426595084381767,74,self_collision
77,10.13999999999995,2,5,74,0.6797938283326578,0.09827075242945874,74,wall_collision
78,11.019999999999968,2,5,61,0.6763948591909945,0.11319595324562588,61,self_collision
79,-0.18000000000001926,1,4,55,0.6730128848950395,0.08615212050181899,55,wall_collision
80,9.759999999999991,2,5,87,0.6696478204705644,0.09104858703868485,87,wall_collision
