episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
44,-5.4399999999999995,0,3,45,0.8020760579717637,0.07207293330898715,45,wall_collision
45,-6.830000000000001,0,3,54,0.798065677681905,0.033266939150592034,54,wall_collision
46,-5.56,0,3,77,0.7940753492934954,0.03536948705448878,77,wall_collision
47,5.050000000000004,1,4,67,0.7901049725470279,0.042616936588423575,67,wall_collision
48,15.09000000000001,2,5,104,0.7861544476842928,0.044362248188498106,104,self_collision
49,-6.950000000000001,0,3,86,0.7822236754458713,0.044728225418556006,86,wall_collision
50,6.790000000000012,1,4,113,0.778312557068642,0.03679692657073069,113,wall_collision
51,5.880000000000024,1,4,154,0.7744209942832988,0.05121809232608845,154,wall_collision
52,5.950000000000001,1,4,57,0.7705488893118823,0.031196837995626163,57,wall_collision
53,5.700000000000001,1,4,12,0.7666961448653229,0.0497884713743891,12,wall_collision
54,14.920000000000009,2,5,51,0.7628626641409962,0.04036349324879291,51,self_collision
55,4.240000000000004,1,4,178,0.7590483508202912,0.055122056317363936,178,wall_collision
56,4.620000000000006,1,4,80,0.7552531090661897,0.036920870071480746,80,wall_collision
57,6.3100000000000005,1,4,21,0.7514768435208588,0.029797933873764816,21,wall_collision
58,5.430000000000007,1,4,49,0.7477194593032545,0.0724453458512601,49,wall_collision
59,6.170000000000012,1,4,115,0.7439808620067382,0.041429535138076574,115,wall_collision
60,5.440000000000003,1,4,58,0.7402609576967045,0.05640208868887918,58,wall_collision
61,15.670000000000005,2,5,46,0.736559652908221,0.07326814178352083,46,self_collision
62,5.140000000000008,1,4,128,0.7328768546436799,0.08484886027690663,128,wall_collision
63,4.550000000000004,1,4,37,0.7292124703704616,0.051119269261992464,37,wall_collision
64,7.130000000000001,1,4,59,0.7255664080186093,0.06716702431756055,59,wall_collision
65,6.3000000000000025,1,4,52,0.7219385759785162,0.07560634789227222,52,wall_collision
66,-4.24,0,3,25,0.7183288830986236,0.05886972820386291,25,wall_collision
67,23.090000000000018,3,6,285,0.7147372386831305,0.0644068162377695,285,wall_collision
68,5.290000000000001,1,4,63,0.7111635524897149,0.09172630457887573,63,wall_collision
69,16.860000000000007,2,5,77,0.7076077347272662,0.06598785427525979,77,self_collision
70,16.520000000000003,2,5,51,0.7040696960536299,0.06869133280626699,51,wall_collision
71,5.410000000000007,1,4,51,0.7005493475733617,0.06157309720383994,51,wall_collision
72,-4.3100000000000005,0,3,22,0.697046600835495,0.08107856745747002,22,wall_collision
73,5.120000000000015,1,4,90,0.6935613678313175,0.083438455444088,90,wall_collision
74,15.860000000000003,2,5,37,0.6900935609921609,0.09080109054952659,37,self_collision
75,16.120000000000008,2,5,111,0.6866430931872001,0.07751192317684055,111,wall_collision
76,16.41,2,5,32,0.6832098777212641,0.09621416314621456,32,wall_collision
77,5.910000000000004,1,4,41,0.6797938283326578,0.08199538375682584,41,wall_collision
78,16.860000000000007,2,5,77,0.6763948591909945,0.07735182333423139,77,self_collision
79,16.720000000000002,2,5,51,0.6730128848950395,0.10896862024331794,51,self_collision
