episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
43,5.1200000000000045,1,4,50,0.8061065909263957,0.04354877010453492,50,wall_collision
44,-4.64,0,3,25,0.8020760579717637,0.053390064851846546,25,wall_collision
45,14.77000000000001,2,5,76,0.798065677681905,0.052094990016102155,76,self_collision
46,5.130000000000003,1,4,139,0.7940753492934954,0.041495375792502606,139,wall_collision
47,-4.19,0,3,30,0.7901049725470279,0.025074811136194815,30,wall_collision
48,-5.98,0,3,19,0.7861544476842928,0.058084161143357814,19,wall_collision
49,4.920000000000012,1,4,110,0.7822236754458713,0.06215426880093715,110,wall_collision
50,-5.13,0,3,44,0.778312557068642,0.036127254855025305,44,wall_collision
51,-4.140000000000001,0,3,55,0.7744209942832988,0.06474398320371455,55,wall_collision
52,-3.97,0,3,48,0.7705488893118823,0.09033261074121886,48,wall_collision
53,16.669999999999998,2,5,56,0.7666961448653229,0.06543967707174099,56,self_collision
54,25.290000000000013,3,6,105,0.7628626641409962,0.059558782582393006,105,self_collision
55,4.730000000000032,1,4,199,0.7590483508202912,0.07206883263275794,199,wall_collision
56,6.020000000000003,1,4,40,0.7552531090661897,0.05871764190378599,40,wall_collision
57,-5.35,0,3,86,0.7514768435208588,0.045265077421073475,86,wall_collision
58,14.830000000000009,2,5,70,0.7477194593032545,0.07967329795937986,70,self_collision
59,-5.89,0,3,60,0.7439808620067382,0.07433354656677693,60,wall_collision
60,5.600000000000012,1,4,102,0.7402609576967045,0.06979106791664426,102,wall_collision
61,15.280000000000005,2,5,75,0.736559652908221,0.0690033941436559,75,self_collision
62,36.34000000000003,4,7,271,0.7328768546436799,0.06776714283582923,271,self_collision
63,15.84000000000001,2,5,99,0.7292124703704616,0.06366433618670198,99,wall_collision
64,-4.67,0,3,58,0.7255664080186093,0.09271025191992521,58,wall_collision
65,-4.699999999999999,0,3,51,0.7219385759785162,0.0734531784740587,51,wall_collision
66,-4.0,0,3,41,0.7183288830986236,0.0617903698826345,41,wall_collision
67,16.29000000000001,2,5,84,0.7147372386831305,0.07742683313387845,84,self_collision
68,-4.739999999999999,0,3,55,0.7111635524897149,0.0882200574502349,55,wall_collision
69,5.180000000000003,1,4,44,0.7076077347272662,0.07710879085458476,44,wall_collision
70,16.71,2,5,42,0.7040696960536299,0.11707535402716271,42,self_collision
71,5.840000000000003,1,4,58,0.7005493475733617,0.06593914193518717,58,wall_collision
72,-4.58,0,3,19,0.697046600835495,0.09890125324263384,19,wall_collision
73,15.120000000000008,2,5,111,0.6935613678313175,0.07023163855092616,111,wall_collision
74,26.71,3,6,43,0.6900935609921609,0.07792199638044071,43,self_collision
75,16.610000000000007,2,5,92,0.6866430931872001,0.09805363833236144,92,wall_collision
76,27.04000000000002,3,6,100,0.6832098777212641,0.10643440206535161,100,wall_collision
77,15.980000000000008,2,5,85,0.6797938283326578,0.09232531298390206,85,wall_collision
78,5.910000000000007,1,4,81,0.6763948591909945,0.08470277461786697,81,wall_collision
79,47.740000000000045,5,8,92,0.6730128848950395,0.10625825919028696,92,wall_collision
80,-4.47,0,3,18,0.6696478204705644,0.09350595799171263,18,wall_collision
