episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
64,-5.859999999999999,0,3,47,0.9379749638258457,0.0754687012311943,47,wall_collision
65,-5.97,0,3,28,0.9370369888620198,0.10378853870289666,28,wall_collision
66,-5.37,0,3,28,0.9360999518731578,0.09827690368651279,28,wall_collision
67,-6.950000000000001,0,3,46,0.9351638519212846,0.09963062867704454,46,wall_collision
68,-5.38,0,3,39,0.9342286880693633,0.08828922245317163,39,wall_collision
69,4.590000000000003,1,4,113,0.933294459381294,0.0868724746819157,113,wall_collision
70,-6.46,0,3,187,0.9323611649219127,0.07622272307352028,187,wall_collision
71,-5.06,0,3,47,0.9314288037569908,0.0818659802601534,47,wall_collision
72,6.0000000000000036,1,4,62,0.9304973749532338,0.1011122192383834,62,wall_collision
73,3.620000000000015,1,4,60,0.9295668775782806,0.08236139942115793,60,wall_collision
74,-6.3100000000000005,0,3,42,0.9286373107007023,0.1051673095373969,42,wall_collision
75,-5.97,0,3,28,0.9277086733900016,0.09897619353640559,28,wall_collision
76,-5.609999999999999,0,3,52,0.9267809647166116,0.10586878829277478,52,wall_collision
77,-6.57,0,3,88,0.925854183751895,0.11536116084210914,88,wall_collision
78,5.020000000000005,1,4,80,0.9249283295681431,0.09149321085424163,80,wall_collision
79,-7.190000000000001,0,3,150,0.9240034012385749,0.12350714483764022,150,wall_collision
80,-5.26,0,3,67,0.9230793978373364,0.0967116775130158,67,wall_collision
81,-4.27,0,3,18,0.9221563184394991,0.11958120116550061,18,wall_collision
82,-4.6899999999999995,0,3,20,0.9212341621210596,0.06819362363312394,20,wall_collision
83,5.570000000000025,1,4,175,0.9203129279589385,0.11187804783494877,175,wall_collision
84,-6.720000000000001,0,3,53,0.9193926150309796,0.09105553620776057,53,wall_collision
85,-4.92,0,3,33,0.9184732224159486,0.10226498658514836,33,wall_collision
86,-5.6,0,3,41,0.9175547491935327,0.08703725043366231,41,wall_collision
87,4.130000000000011,1,4,179,0.9166371944443392,0.09020435277830456,179,wall_collision
88,-7.380000000000001,0,3,99,0.9157205572498949,0.09488699509470601,99,wall_collision
89,5.860000000000014,1,4,96,0.914804836692645,0.10910213459404379,96,wall_collision
90,-5.59,0,3,30,0.9138900318559524,0.09444626849144697,30,wall_collision
91,-6.13,0,3,44,0.9129761418240965,0.09792410711419176,44,wall_collision
92,5.73,1,4,39,0.9120631656822724,0.1239285450309324,39,wall_collision
93,-6.37,0,3,48,0.9111511025165902,0.12151807357440703,48,wall_collision
94,-5.75,0,3,26,0.9102399514140735,0.09448358715655139,26,wall_collision
95,5.9600000000000115,1,4,86,0.9093297114626595,0.11004558638236377,86,wall_collision
96,-6.33,0,3,44,0.9084203817511969,0.08816111081449146,44,wall_collision
97,-5.37,0,3,28,0.9075119613694457,0.11610276417507391,28,wall_collision
98,3.0400000000000205,1,4,78,0.9066044494080763,0.11428420341466196,78,wall_collision
99,4.230000000000025,1,4,149,0.9056978449586682,0.10507978739501321,149,wall_collision
100,-7.010000000000002,0,3,112,0.9047921471137096,0.12767066466247862,112,wall_collision
